Species,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd
Hannaella oryzae,266,370.56390977443607,12.028583451746753,764.9060776942356,1025.2570906421568,89.83316806854602,21735.629761904762,0.3844667926591758,569.5252356246694,5.418725583299579,388.56713410979796,288.3146067330386,26.717898548926375,1662.4907842177004,0.3105394951850563
Hannaella sinensis,131,609.6183206106871,13.550132528588025,754.1318490245972,700.5210759970188,76.32001893354541,23070.3348812553,0.553061490502774,807.5414298304097,6.789961236769781,345.9507745943948,340.6742285727238,30.971219271862626,2290.086005190639,0.37464871146859935
Hapalopilus rutilans,1,373,24.9395832618078,2362.5,220.988008014725,69.6698954697769,19238.75,2.00499999523163,NA,NA,NA,NA,NA,NA,NA
Harknessia australiensis,1,950,11.9635416427627,1297.25,435.284094438497,31.607084134349,24473.5,0.697499990463257,NA,NA,NA,NA,NA,NA,NA
Harknessia ellipsoidea,27,207.62962962962962,16.010493848974143,570.0567901234567,442.22873561479355,40.877277473204984,28010.550617283952,0.9106234585797343,147.3324728288287,1.907692905354986,278.7595908916619,87.83596654647324,21.835636564254433,2293.487027159652,0.0905253862795665
Harknessia eucalyptorum,4,707,12.023437510803324,795.4,412.9473719149257,34.5248392131835,25383.591666666674,0.7674166585008305,678.0530952661451,3.29753143312047,314.6028687091076,196.56756167230733,25.533774050023872,3804.0757090623047,0.12721057137844563
Harknessia leucospermi,1,406,24.5430556403266,2052.66666666667,70.8486471092257,44.4353839668542,21121.3333333333,2.28333330154419,NA,NA,NA,NA,NA,NA,NA
Harknessia proteae,29,571.5172413793103,12.266534943554642,1074.3724137931033,469.23695893909525,34.168726860076994,23317.664942528736,0.7104712568480395,547.0313794009089,2.9649667898264647,305.0173447213622,233.41463199976937,26.52464494294649,3019.8435852625375,0.22867457835539842
Hastodontia hastata,5,388.6,1.4333912098193893,743.9694444444439,858.0845991617786,29.74912192683952,19027.8361111111,0.2530000001192092,464.1398496143161,2.7859621508950023,320.7075277033833,139.60086870782183,6.336577968705397,950.3159239761577,0.10195586936881781
Hawksworthiomyces lignivorus,11,203.9090909090909,19.463383867501317,1231.0257575757573,427.16094925006644,70.8760195099629,26959.75909090909,1.1457272583788092,95.6498348618068,5.170008808657418,460.5683488524221,204.70078981421116,31.56565253056031,3542.705329392933,0.524510764560289
Hawksworthiomyces taylorii,22,459.95454545454544,15.519981134123649,1117.7621212121212,752.4075912278713,24.260262326547597,23480.998484848486,0.6932727287777447,942.6085122463659,6.873775711461214,416.4905256956369,175.78180135152405,21.089336799678218,1634.161394606397,0.2677657456641306
Hazslinszkyomyces lycii,41,2147.6341463414633,7.528121619299555,309.49552845528456,832.2493684060787,67.62842826260714,24936.73170731707,0.35385365516431927,1474.5658641799891,8.728329166400858,222.39258786935244,234.19568317184405,35.30086406088766,2921.973596826786,0.2884794984885787
Hebeloma cavipes,57,932.6140350877193,8.881437851336074,678.0571637426901,627.2528169815816,50.776406018348055,22003.548130743522,0.5677775692814806,1234.366331859416,7.348123008760028,281.9560301520687,195.51245221823817,31.716072258977825,3841.302360317405,0.3255901127782094
Hebeloma cylindrosporum,5,192.4,6.229972210418848,856.85,847.4025300277024,19.247542437826315,19702.16,0.36286666631698583,133.61811254466963,2.4415366905821276,241.66734303066272,167.7093959984166,12.754741547114778,1203.8153608423518,0.1513691824218377
Hebeloma lacteocoffeatum,18,309.44444444444446,15.019625766658121,1102.8074074074075,404.1725084102427,66.90591400817253,28630.183333333334,0.9727962927685836,98.58720965975623,2.084454718744531,92.14363258994086,72.67455565420342,24.625561273561427,2889.366087712585,0.09395066429089574
Hebeloma mesophaeum,74,732.918918918919,4.0760980872220065,610.4841537966538,829.6461707703505,38.581473802473226,20689.922482303733,0.3449695959808893,539.8589048736883,6.166326215439212,362.65735774656355,196.01425903137206,21.383288528322577,2648.1491135801066,0.3211609421582848
Hebeloma radicosum,10,511.1,7.47818453116224,636.8361904761905,722.8572022391536,37.802753857835654,20350.02333333334,0.4099142846039364,532.6846993192961,2.069331091192625,136.74032716546432,74.34558919354245,4.830733163863485,575.444841234457,0.059995668961826405
Hebeloma sinapizans,44,451.34090909090907,7.60119724757101,759.7044913419915,678.0095655485769,28.169181143286316,19631.62765151516,0.47335064809817773,297.36071143668437,1.5839771049987477,200.65263553248172,71.96680809046578,13.003719085137382,1707.3889483976332,0.08249310188150061
Hebeloma subvictoriense,2,697,9.618229187093664,1479.5,408.256706382831,27.0977567227025,24115.375,0.719999998807907,791.9595949289333,1.1055909350996451,1.4142135623730951,156.69589220995428,3.955755223635118,2702.738894390281,0.13081475620538538
Hebeloma youngii,1,72,26.6552081902822,1171.25,187.607973264828,111.212113880184,23581,1.94500005245209,NA,NA,NA,NA,NA,NA,NA
Helicoma khunkornense,1,798,23.547222216924,2250.66666666667,63.3750537751403,43.0910667676418,20792.3333333333,2.20333337783813,NA,NA,NA,NA,NA,NA,NA
Helicosporium gracile,55,372.1636363636364,10.0189532748432,1383.9639393939403,874.1436192767169,10.749529160147981,20870.372424242414,0.3638030293042009,496.3444802731699,1.4454463529062733,330.76119650405525,107.66374603917293,5.815059668039706,284.00880936784245,0.08378705219399124
Helicosporium guianense,1,113,19.038541768988,1126.25,707.258041047365,14.6209173424743,23963.5,0.810000002384186,NA,NA,NA,NA,NA,NA,NA
Helminthosporium solani,87,1832.1149425287356,5.974348960335437,576.3474274767378,762.4532548446562,56.42674573318917,22535.52606276227,0.37164787216728146,1476.4228724394975,6.475476874467372,242.40843506172163,128.26685579462207,35.46802062493592,2692.547994494817,0.2511344336084291
Helminthosporium velutinum,58,636.8103448275862,10.231963618593728,966.4132183908048,909.5487839483452,67.03072496317957,21001.056896551723,0.4277701127118082,533.6468527030577,6.188526680239455,353.92823354540576,362.4507312061643,38.09558159766699,2055.2058357546603,0.361063218203109
Helvella brevis,1,113,19.038541768988,1126.25,707.258041047365,14.6209173424743,23963.5,0.810000002384186,NA,NA,NA,NA,NA,NA,NA
Helvella dryophila,8,949.875,14.753593741349576,1585.91875,523.3980204886807,80.77036248016564,25826.6375,0.8796874955296521,379.932113296949,6.304098609010196,519.5394821635655,188.91039615923714,7.319394063292887,4066.140591233728,0.6958398793618217
Helvella macropus,1,113,19.038541768988,1126.25,707.258041047365,14.6209173424743,23963.5,0.810000002384186,NA,NA,NA,NA,NA,NA,NA
Helvella ulvinenii,20,665,4.74166668641071,868.75,1254.29770302848,102.394315685073,20257.75,0.109999999403954,0,0,0,0,0,0,0
Helvella vespertina,14,779.8571428571429,4.431200397530539,803.1297619047621,925.5943147480402,33.157914541113485,22098.267857142866,0.3026666680262202,327.6324998303052,3.0697661872970703,373.7418852092557,220.85076085118249,17.77318929899442,2062.0571276341234,0.11420749174718725
Hemimycena cucullata,29,447.82758620689657,6.601026963336996,701.4014778325123,929.237218232006,62.63600935035456,20219.238423645318,0.3175435138404469,233.77966870011804,2.24454566015805,154.31458791249642,260.7776089251561,32.2214191203166,637.5235931118672,0.17470518830018242
Hemimycena lactea,2,170.5,8.18836803196204,422.4583333333335,987.3707609627235,58.458316538925445,24544.22916666665,0.593333333730699,55.86143571373726,13.847262218501603,60.39870422635119,669.8913251159162,15.935739779346951,3252.838507370842,0.6552522912049903
Hemimycena pseudolactea,2,22,6.85000001328687,582.9285714285716,731.12810082077,33.33140643699075,21413.214285714297,0.4157142915896005,8.48528137423857,0.25253814955981824,21.11218818114131,19.58461837661339,0.8607729185423794,162.53354441849078,0.020203052697337465
Henningsomyces candidus,1,52,5.36309517512009,611.571428571429,859.716877033911,34.9601115919568,20245.5714285714,0.319999992847443,NA,NA,NA,NA,NA,NA,NA
Hericium cirrhatum,1,129,3.7958333188047,620.125,868.739039700701,32.8474908801728,19860.5,0.302500009536743,NA,NA,NA,NA,NA,NA,NA
Hericium coralloides,3,683.3333333333334,9.420486095878793,952.0833333333334,767.9872060151413,44.1002591805223,23269.791666666668,0.584166665871938,438.59928560513333,9.555770251279325,496.39005160592546,600.2153017710021,2.8407262645011917,891.1364788618707,0.3934171906441641
Herpotrichia pinetorum,1217,1393.6663927691043,3.500324641607624,654.9196564298715,773.692016409746,53.91017472527619,22612.407136946014,0.29518243437807395,1387.0779528084652,6.012786437236539,313.9138326736364,221.10933914452485,30.093143887204825,3143.3030190561244,0.19296747058133257
Heterobasidion araucariae,1,713,20.9989583889643,2676.75,271.150066936198,80.5170404534501,23492.75,1.56750002503395,NA,NA,NA,NA,NA,NA,NA
Heterobasidion insulare,1,397,7.91944445271252,540.333333333333,722.442883247183,42.535295683661,19848.6666666667,0.449999998013179,NA,NA,NA,NA,NA,NA,NA
Heterobasidion orientale,4,818,6.430989587159515,1133.6,1090.5866577686188,85.0110503093195,20572.975,0.21187500283122093,809.9337421460268,5.488768444130631,706.2245617837619,323.95500475473165,16.307662817010048,2348.698191374674,0.21728797534899766
Hirsutella proturicola,18,56.55555555555556,13.86290514125366,601.6314814814815,1042.139550697015,113.29962100584588,23253.64351851852,0.40041665567292134,13.933549111754449,3.111292372248499,443.759654295749,246.31156159064383,16.096270874209885,795.5837945732336,0.5469999888281157
Hirsutella thompsonii,6,1440,12.050000034471024,649.8611111111112,568.5530353328678,76.22051502570422,22330.44444444445,0.4979166721718182,1569.7848260191586,6.102778829697034,170.6779103284138,306.48247412572596,32.85794990697269,2348.5248725214296,0.24175099247091386
Hirsutella vermicola,180,559.8611111111111,11.12858680948946,748.0758333333333,962.1009011540833,82.92519233964248,21697.635555555556,0.3483879635641697,1099.02262197776,5.448355587380267,345.4673163958942,215.06359700174139,33.50328568308258,1637.6162838326518,0.2117913410104951
Hodophilus indicus,1,744,21.6197917958101,1614.25,334.113404101123,76.7267413953787,19842.25,1.28749999403954,NA,NA,NA,NA,NA,NA,NA
Hodophilus subfuscescens,6,1054.1666666666667,4.009050917673719,523.5055555555555,824.0013404147055,29.226376410106,21506.061111111117,0.2982777739564578,28.777885027685176,0.42741480702132945,19.447575303497114,5.107576865223461,1.5280745277265915,415.90612210860155,0.012772226372595707
Hortaea thailandica,11,398.6363636363636,16.56183712688661,566.8333333333339,541.9599020178002,66.89677469825529,27178.62121212121,0.9034848457032992,444.07730694717395,2.2699752910396804,240.40286788823775,57.614106245764745,15.547706025806125,576.677844741901,0.22609572892407828
Hortaea werneckii,48,355.5,15.795677296996026,1172.1410218253966,614.6446470809421,64.07600835136499,22056.704737103173,1.05260566295982,548.4284316853485,8.501481754188251,760.5317333187812,437.8680197894202,28.74111565753254,2476.62573919582,0.8137800974814542
Houjia yanglingensis,1,744,21.6197917958101,1614.25,334.113404101123,76.7267413953787,19842.25,1.28749999403954,NA,NA,NA,NA,NA,NA,NA
Hourangia pumila,1,785,21.8152777089013,2435.66666666667,59.3292504634061,29.3250121151243,17805.3333333333,2.22666668891907,NA,NA,NA,NA,NA,NA,NA
Humaria hemisphaerica,167,395.88023952095807,6.1969510198331506,691.273507746412,874.2417963345539,48.155288424057865,20296.185863986317,0.34788548992308527,363.51894271908986,2.9393956719280894,264.7449767885141,225.42834709481065,26.11006042393083,1140.3038551257107,0.24428959125316724
Humicola grisea,720,694.9611111111111,11.312225486055164,731.9639682539683,593.7610683359259,46.413963242860866,24704.095342261906,0.655484159227877,778.002335530272,6.313712600274331,314.29285731096365,265.1234456134929,28.18127732735398,3050.9088307068932,0.35331252509158145
Humicola nigrescens,576,798.671875,9.927730853673172,782.50980489418,798.9602465333802,60.786098818429835,22982.567145130623,0.4576671812988627,923.3552757147258,4.976850611167209,376.56652863852673,275.8625192798241,35.051534990470635,2873.6636286093144,0.27730737175750053
Humicola olivacea,929,549.5866523143164,14.473532214910378,1116.420081757138,665.3649224364787,68.22211617450006,21813.900188374595,0.8189526041350207,675.2811860645029,7.228732148998639,575.6430616610149,396.24352559489313,35.215068325063186,2228.382350639929,0.7458259685246297
Hyalocladosporiella tectonae,18,124.88888888888889,25.96165127003632,2181.5972222222217,73.00646944089976,46.68851418544022,20661.199074074077,2.407407446040047,128.0077612026106,0.8787472230998679,171.0725208611562,69.42673142851416,8.61224168850319,597.9847570978009,0.2605825468918367
Hyaloscypha aureliella,54,759.3888888888889,10.774955840283923,899.7291152263375,544.8542299244737,46.306779933479724,22529.695267489704,0.7210051417350775,629.9076127726437,5.687552531744126,681.7451925317158,248.41144961836082,16.31420938335445,3191.3142854842145,0.3602651491675547
Hyaloscypha fuckelii,336,463.9761904761905,3.612835262478955,832.8799808244005,887.4510578567936,33.06910103276565,19649.972924611768,0.30383626653011664,454.75778630775943,3.7215410214728655,393.70426906092314,178.07322959445995,15.409770062598966,1489.3510198453732,0.19838392264315424
Hyaloscypha intacta,3,425.6666666666667,14.231990751306766,589.7611111111111,579.4936575056596,47.304114574785395,24071.35,0.7732777794202167,277.5992315071015,3.4924245544567887,44.24171715741852,73.82245244981065,28.100188654636906,4558.215623190724,0.18617571650224918
Hyaloscypha vitreola,2,224.5,1.9794271064068496,606.375,889.54742616438,32.4356508242801,19585.875,0.277499999850988,265.1650429449553,3.454879630054745,62.40217343971282,120.63450015505494,6.24583634725609,988.8888334893867,0.0848528223824895
Hydnellum aurantiacum,7,397.2857142857143,2.20502644836676,607.9603174603175,877.1005139880547,30.227353909285174,20181.103174603173,0.286904767155647,393.67698869577254,4.884342458018656,122.71425985724063,172.94568278854635,7.376641378669509,2994.8283341808665,0.18284892900653843
Hydnellum caeruleum,16,431.5,2.5458470976437204,816.4461805555555,1052.705751212707,31.07791489812283,21082.16909722222,0.2282812471191087,255.9354085181129,3.136611898473777,226.27075728821185,172.6304623246718,15.626705156894847,2157.4049888973636,0.09295482006787116
