Species,spore_type,phylum,class,order,guild,Life_style,simpleFunct,host.assoc,log10.sporeVolume,log10.sporeAspectRatio,n_samples_env,alt_mean,mat_mean,map_mean,seasonality_t_mean,seasonality_p_mean,maxsrad_mean,minvapr_mean,alt_sd,mat_sd,map_sd,seasonality_t_sd,seasonality_p_sd,maxsrad_sd,minvapr_sd,geo_extent_m,geo_extent_prop,geo_area_m,geo_area_prop
Albifimbria_verrucaria,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,1.5483023951415151,0.3979400086720376,347,1162.028818443804,17.468059104722645,526.1729861397008,565.1351329006992,96.79483009798362,24570.348065047347,0.6244600676139682,1663.1832089250822,11.686364212127353,172.71837680133393,187.4050328085509,27.20343414311202,2555.4161311595926,0.34974191525803133,13353889.102809211,0.6676944551404606,10016974561700.27,0.0675335043195412
Aleurodiscus_amorphus,Meiospores,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA,NA,3.7360319616092705,0.11394335230683679,5,1362.2,2.839513889265557,816.0666666666672,715.4664900107468,33.75052255018882,19874.88333333332,0.2776666646202406,856.3861278652288,2.246373383842878,273.1013141267879,129.13953358865663,13.110212269857714,784.233134802534,0.044947499081722804,8330107.001133697,0.4165053500566849,1532005871062.276,0.010328640097233631
Aleurodiscus_aurantius,Meiospores,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA,NA,3.2349386644038085,0.12493873660829993,1,981,16.2633333762487,940.4,313.110531840333,61.1911824845161,21479.8,0.724000024795532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Aleurodiscus_grantii,Meiospores,Basidiomycota,Agaricomycetes,Russulales,NA,NA,NA,NA,3.884013847795509,0.14315336942163742,3,3792,-3.1607639487625963,3153.75,626.8280581712347,63.23368115756583,18415.1,0.3838333318630853,1456.6550724176263,15.13547065728462,1937.2420312134466,230.53285254981628,10.006351213568653,1584.2417523850334,0.2857124130034849,2016983.887209934,0.10084919436049669,37953866010.99858,2.5588140994160547e-4
Alfaria_acaciae,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,0.44811276836937347,0,2,269.5,21.4062499664724,813.375,339.20780025379497,70.40051272180371,26068.375,1.3487500250339521,279.30717856868625,7.423147908441609,506.1116786342714,214.39453138121192,57.71631986034294,3517.6794597077774,0.8432248753400606,NA,NA,NA,NA
Alfaria_caricicola,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,0.7701511447578715,0.5228787452803376,2,15,12.8604166309039,714,301.214525442617,19.4919520817813,23258,0.860000014305115,0,0,0,0,0,0,0,NA,NA,NA,NA
Alfaria_dandenongensis,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,0.009728661334659452,0,3,245.33333333333334,14.7102777471145,565.4666666666667,448.8416779017043,35.4541658117474,26507.466666666667,0.9000000158945717,13.650396819628847,2.1662253405125442,105.25214170425862,78.53832518337116,28.73138927743147,3241.033837116381,0.060695974479186135,2576394.210971084,0.1288197105485542,8081529051.659256,5.4484911961889714e-5
Alfaria_ossiformis,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,1.293029890038209,0.38021124171160603,8,265,14.338524298240532,1136.6937499999997,655.1436151293042,33.39647016208601,22095.416666666664,0.7581249997019764,274.82461940039406,8.998288092116143,399.8820777506174,309.74349671653727,42.62322686942481,2309.5487907951856,0.4554349316902032,16860576.423467185,0.8430288211733593,6820495599043.605,0.04598314253093594
Alfaria_terrestris,Mitospores,Ascomycota,Sordariomycetes,Hypocreales,NA,NA,NA,NA,1.2138486439905842,0.3010299956639812,28,3090.3928571428573,5.1590476327263435,536.464880952381,690.2150040051939,100.80139975565622,22668.8,0.34610714522589553,1734.1246129619474,10.495028069934499,282.3916441868804,243.97839450309976,32.84884456321885,1523.7766737555348,0.42588173049593403,11939803.26268476,0.596990163134238,8096669743037.212,0.0545869890851045
Allophaeosphaeria_clematidis,Meiospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.9796661593005025,0.3979400086720376,1,778,14.1899999263386,429,721.389274639257,42.3194782446449,27277.4,0.66800000667572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Allophoma_cylindrispora,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,0.8651266579887282,0.24303804868629444,2,183,13.5246527722726,701.9166666666665,356.74401321077096,19.70251278232155,24620.70833333335,0.9049999937415125,227.6883835420683,0.6683141290283109,71.29993376964333,67.81480102623894,2.2308402597220915,155.62241742611533,0.07778172443562734,NA,NA,NA,NA
Allophoma_minor,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.1169386309825278,0.2041199826559248,201,395.11442786069654,22.168292243707327,1489.5615257048094,248.81454542333356,78.01160382371953,23281.083499170814,1.7511110933519165,499.8143273664692,6.132878085765778,530.8815409754218,256.3872425230645,26.41429225464867,2010.5892573226113,0.7417920793140701,18841841.182412874,0.9420920591206436,35244837941452.53,0.23761739642040183
Alternaria_acalyphicola,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,4.358908242895601,0.5528419686577808,13,684,15.99030446003263,540.2307692307693,551.9425162753464,77.18019629383988,23928.69230769231,0.6700000029343823,725.8317068485412,3.197483106428307,303.0471027321643,352.49432273232094,39.8424789968537,2685.1591959979887,0.315470880100443,15052979.515236164,0.7526489757618082,37397937859252.086,0.25213339440996235
Alternaria_agripestis,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.912818648326603,0.8163556030538729,56,1802.357142857143,12.648807024815044,735.6815476190476,454.1666581363361,76.62975950368994,23351.58035714286,0.5594315454075557,1007.3897219785657,6.804696615675334,295.4650321766985,206.29313888170824,16.849192725192886,1590.4906508164127,0.28510550569556736,16658353.884457313,0.8329176942228657,20765785201289.11,0.1400009789334918
Alternaria_alternata,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,3.5094157439530633,0.5105450102066121,3077,690.1540461488463,13.830905984565971,717.5258533469215,610.5767433682439,60.740270139699895,24146.206212116922,0.665879664406049,1066.9741501650014,8.973189218656898,417.4346490103662,278.39497152210197,36.572878567759155,3146.9869203355,0.4091995104139251,19478288.63454535,0.9739144317272674,82339380692865.94,0.5551243928432367
Alternaria_anigozanthi,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.128371617866551,0.5392691614685069,2,217.5,18.2558333049218,411.9,465.27956826758196,66.70751015110454,30167.6,1.035000026226046,303.3488091290289,2.0470740997844064,183.1406563273158,99.0637671976814,27.031282679083276,60.81118318204309,0.23334526813729428,NA,NA,NA,NA
Alternaria_aragakii,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.1093153907813305,0.6989700043360189,10,1041.1,16.247326376164953,620.9583333333333,562.7916466453347,72.82698031939,21551.4,0.7949999988079073,731.6725816009964,6.784571920760753,296.57030855543627,436.86630343862714,20.825475254039915,2210.1705320077804,0.5546019576709734,15586907.862715766,0.7793453931357883,16898323291015.69,0.11392691295535298
Alternaria_argyroxiphii,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.4865022022234964,0.5271788311612964,215,3755.506976744186,0.2928297844991218,401.93713178294576,835.72403033792,99.57925636697074,21676.467751937984,0.157006977822545,1219.6554740656836,6.521177663971607,199.83332036767538,149.80939636447772,18.173395763924482,1473.8867397086358,0.21052715748499348,13894384.927161733,0.6947192463580867,14102202553666.176,0.0950757288247925
Alternaria_armoraciae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.1169386309825278,0.3979400086720376,49,97.75510204081633,9.421932427278696,605.3571428571429,490.9775996656788,22.159818373007457,19225.000850340137,0.7065850396152766,381.40958575898895,4.693219177030397,244.2781225695172,116.46153284122029,13.754089123948864,2306.773412208485,0.17955313876236934,16908621.904410742,0.8454310952205372,3788944381414.794,0.025544708152412884
Alternaria_aspera,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,3.4848161376204083,0.3748162098248998,156,1814.423076923077,8.151836525207468,477.99861111111113,760.4324997467573,71.9678066874399,23410.093070818075,0.40873183617209147,1738.298842262862,8.17319934457973,373.9864985533691,247.9643370653891,38.36907163412301,2815.775467960167,0.33485636757647474,19048776.52641777,0.9524388263208885,36147002315936.59,0.24369970413775457
Alternaria_axiaeriisporifera,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.7414269934959767,0.15970084286751188,1,61,11.6031249674658,510.25,1152.32746794059,134.193635557106,21897.75,0.180000007152557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria_azadirachtae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,5.126894225998537,0.3188501737985481,5,1159.2,16.274583293952873,719.3500000000006,372.8455246734316,59.86237997677318,23119.61666666668,0.9323333308100706,1222.8001472031315,11.50092209167821,363.50950144238243,219.26078754423008,35.28213524220743,3460.8855113852974,0.663835233860299,16853515.000545327,0.8426757500272664,13751143865771.877,0.09270892403066135
Alternaria_bataticola,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.300094546416541,0,12,2574.4166666666665,6.531886575676727,414.8958333333333,663.187172585768,92.21788880384183,23851.104166666668,0.4090277800957365,1680.0550563669758,9.603541789188212,188.12719049699578,275.9735182080828,18.3689085724705,3703.55790002596,0.4315629404358659,16104892.79727155,0.8052446398635775,40065549411367.74,0.2701181816496618
Alternaria_betae-kenyensis,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,3.007694882900746,0.4259687322722811,1528,534.4535340314136,14.868009739898351,688.4095316005984,662.4715523352239,60.704686073666444,24464.066481239093,0.6548345640286032,804.5536937765924,7.351685630504675,471.27653317514,295.29866122406713,37.44207523195863,2908.2580733062673,0.36125226903323315,19472325.86685947,0.9736162933429735,76081047098102.69,0.5129312938938735
Alternaria_brassicae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,5.306393851596191,0.6989700043360189,24,401.7083333333333,14.686976309553541,474.5131944444446,507.2863996159533,30.98641265410629,25580.503472222226,0.7559305595234037,698.342103728953,4.72875846632862,235.62706578390294,174.67668221876696,27.1204884433108,2940.1735304533,0.20764704723038552,16656324.381657153,0.8328162190828576,12295773788417.133,0.08289695527700558
Alternaria_breviramosa,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,1.9321470062506216,0.6292212759464064,124,47.266129032258064,10.771309671029622,671.9851478494625,488.2799914055169,23.921369386700068,19572.308467741936,0.736386427143088,163.40597897684646,2.543106308782609,332.93224802099485,109.39993532473774,15.415656665718874,3256.739797343943,0.11276599989428246,17084378.11438661,0.8542189057193306,3598279436873.378,0.024259262953719357
Alternaria_calendulae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.371873220059968,0.5676910896966999,2,981,18.20781246883175,289.0416666666665,736.5821813453215,78.83237056491666,26095,0.6833333273728686,50.91168824543142,4.6735339091247,75.95505341245521,158.35691314318962,39.731771078176784,241.83051916579925,0.009428095473442638,NA,NA,NA,NA
Alternaria_carotiincultae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,2.998037849371545,0.3665315444204135,44,3690.6363636363635,-0.311025888638361,324.47727272727275,856.7452041964864,98.07798991294935,22772.59696969697,0.1737386353440921,1558.1593507622592,7.034076343406333,141.89220091591045,128.2412881483446,27.95328057065803,2165.4262732364355,0.21397376598578932,18032560.147246223,0.9016280073623112,17930676455250.473,0.12088694129991012
Alternaria_carthami-tinctorii,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,4.017574696363557,0.3915162291612233,1,751,15.9424999634425,579,540.176575979172,62.3057229763177,26652,0.853999996185303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Alternaria_catananches,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.8431766777851655,0,150,3547.6266666666666,0.44352592499554183,408.72055555555556,848.6005151900712,99.08707024074104,21572.949666666667,0.1496300012965997,1252.8509584608742,6.665208739324703,173.11772875850156,167.80858006126687,16.45886093125285,1571.4908771064333,0.20551112909508706,19101076.207545083,0.9550538103772541,51535046390745.76,0.34744445606802415
Alternaria_centaureae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,4.241075898057839,0.47712125471966244,75,3482.76,0.5552592582241803,402.758,825.506947360817,94.52618698741975,21690.618,0.1623800005068382,1049.7372494929257,6.058561720187947,109.2003368528173,162.42249307124513,20.002248867496572,2099.097599317898,0.20655334080505147,19045788.190761827,0.9522894095380914,30714020187902.793,0.20707104747584906
Alternaria_chartarum,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.5502190188763034,0.3036708459579136,13,823.6153846153846,9.519821029312078,433.0724358974359,489.3080552028997,69.08361973592663,22934.838782051283,0.6447179516729635,1513.0671685058321,14.674933780032015,480.7318272574096,313.59608316966023,40.991597536040935,4908.25745591151,0.36625445636660586,12750010.767766077,0.6375005383883039,37338449656607.414,0.25173233051931154
Alternaria_chlamydospora,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,3.9048947542664596,0.23408320603336796,416,1330.6346153846155,7.252057072130978,661.1991786858974,686.550349616079,60.147383734657794,20243.767502289378,0.5143637506679962,1827.7415324782319,7.4957368195352,378.4244539705976,260.47220326842137,39.490733848313,2346.112233036196,0.42180569404328533,17468287.602685813,0.8734143801342906,10166506704843.701,0.06854163602364857
Alternaria_chlamydosporigena,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,2.8731633057812993,0.4668918655583714,1185,1409.8759493670887,8.668434827713185,516.5780048812774,863.1003088545818,75.44288037949913,23751.900529937713,0.4281399226558046,1490.401637541465,8.080676489223038,367.46469808166415,320.1358614853078,34.92228630109819,3040.675263471431,0.4310004874992813,19438475.932595965,0.9719237966297982,55796517368248.8,0.37617489427510203
Alternaria_cichorii,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.011254693666967,0.3890756251918218,183,3753.7868852459014,-0.3527386905599438,399.3674863387978,854.4437198677464,100.45104505559594,21616.890892531876,0.13284881663574877,1180.649948327784,5.5185761532986035,137.55298269121155,136.78130049050964,16.63916967198075,1467.5713389458213,0.16871992326498195,17504501.902238503,0.8752250951119251,6140944177364.602,0.04140167049178566
Alternaria_citrullicola,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,4.984816137620408,0,11,1241.3636363636363,19.133049240166482,427.82575757575756,332.3400200380795,81.07420089712589,21936.484848484844,0.8504545404152436,674.5142359842782,3.032064451720336,331.4358293314808,220.86507011680357,21.855038414751636,1743.6363231836092,0.44207722522622067,13667480.634718888,0.6833740317359444,11918434755572.963,0.08035297085860173
Alternaria_conidiophora,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,NA,NA,NA,NA,5.006176796292324,0,16,1179.8125,8.888168418970443,525.6864583333333,972.1061034504932,98.97239395359759,21742.41354166667,0.29510417010169465,1498.4840436810352,8.237657906119791,234.42743433963705,350.6161480659129,15.186681613767432,1634.3460459339567,0.26852355433931857,13174284.179960597,0.6587142089980299,14532129832283.03,0.09797425827085626
Alternaria_crassa,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.532266786200529,0.7567206095559509,10,299,25.35135407965215,612.2083333333333,430.58254628392854,107.02401823069877,25321.24166666667,0.7671666741371155,456.23458878081567,3.340685113310359,115.72474426493756,46.617696639581496,10.353433730901855,438.2025425383098,0.09030145664300691,10443145.397861214,0.5221572698930608,920002767947.7003,0.006202572495366289
Alternaria_dichondrae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,4.254777625233704,0.2870156338638594,13,1462.923076923077,15.447377103482761,722.3128205128205,367.15528762830525,73.21678091988944,24334.815384615384,0.62655127904354,436.98330661068763,0.8754624486975296,131.90516429705707,44.61338280115979,16.540089132433835,1150.5198867223414,0.07301771274049439,9928205.455306029,0.4964102727653015,62426979476.52161,4.2087684880952493e-4
Alternaria_echinaceae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.680738950947325,0.5250201860390069,2,119.5,18.35104169448215,727.375,430.4775089091995,82.59087944542026,30432.25,1.06749999523163,112.42997820866105,0.2813695227709347,15.026019100214135,48.0135406068036,2.4127331654082314,1.7677669529663689,0.07071069497739572,NA,NA,NA,NA
Alternaria_eichhorniae,Mitospores,Ascomycota,Dothideomycetes,Pleosporales,Plant Pathogen,Plant,Plant-Pathogen,yes,3.9074147969558934,0.5584849034685123,4,222.25,19.20918396881055,385.05416666666673,533.2061685324827,37.4009965072635,27287.954166666677,0.7950000017881392,281.35905293177734,2.764194276204975,169.98402069508367,36.61743620147534,19.559634667467108,1145.554835276345,0.07187953354179663,1541795.1630286283,0.07708975815143142,124385726776.75473,8.385969201404656e-4
